participant&question,duration,energy,min_pitch,max_pitch,mean_pitch,pitch_sd,pitch_abs,pitch_quant,pitchUvsVRatio,diffPitchMaxMin,diffPitchMaxMean,diffPitchMaxMode,intensityMin,intensityMax,intensityMean,intensitySD,intensityQuant,diffIntMaxMin,diffIntMaxMean,diffIntMaxMode,avgVal1,avgBand2,avgBand3,jitter,shimmer,numVoiceBreaks,PercentBreaks,speakRate,numPause,maxDurPause,avgDurPause,TotDurPause:3,iInterval,MaxRising:3,MaxFalling:3
PP8Q1,37.118125,0.009260308,71.55967171332594,363.30481170106435,130.94916011364188,60.86616823450904,283.95391999431257,109.25393288804189,1.3693290734824282,291.7451399877384,232.35565158742247,254.05087881302245,35.74414569326625,71.06646484418737,57.94557246039168,8.557388932,52.831333173629105,35.32231915092112,13.120892383795685,18.23513167055826,592.2000604189111,566.1841536515203,563.6943981241002,0.026760000000000003,0.1881,91,0.58229,0.000638978,32,1.6213333333333324,0.678,21.684,103,254.039,232.818
PP8Q2,51.394354166666666,0.01256607,71.44144603313069,356.26046559024365,135.8350659943389,68.32526891841586,341.3206764234244,108.14479206016877,1.3810848400556328,284.81901955711294,220.42539959590476,248.1156735300749,35.72315077823823,69.62619268145494,57.856430473546965,9.076594221222837,52.960863433640036,33.90304190321671,11.769762207907974,16.665329247814903,633.4596586432713,577.5754502,611.4529344858199,0.028399999999999998,0.18323,131,0.57766,0.000463607,45,1.7173333333333325,0.592,26.656,145,239.962,259.203
PP8Q3,78.38935416666666,0.028219331,72.20304214867026,366.0516737256754,127.61471678525778,57.040253144466604,309.8264539020456,109.41046052580985,1.160187482768128,293.84863157700516,238.43695694041764,256.64121319986555,34.51998473085537,76.41538524333968,59.54625051168233,9.549352298,54.378611725920656,41.895400512484315,16.869134731657354,22.03677351741903,601.2440403143272,597.5823183235494,599.0544297699988,0.025070000000000002,0.18300000000000002,198,0.53374,0.00027571,71,2.1119999999999948,0.571,40.549,221,245.875,251.816
PP8Q4,58.66222916666667,0.021881404323891424,75.00772801591017,383.1764678646717,117.42435850037292,38.77387255497344,198.1752429364375,108.22115041403329,1.280435628160249,308.1687398487615,265.75210936429875,274.9553174506384,33.98396503781284,75.32295217747892,59.701666726979184,9.94777909,53.67797080922219,41.33898713966609,15.621285450499741,21.644981368256737,613.6973287131441,596.7903945807468,635.4589282573922,0.02226,0.18649000000000002,129,0.51747,0.000388954,48,4.981333333333333,0.628,30.139,143,222.893,216.083
PP8Q5,53.7304375,0.017627051,71.69016103916253,349.9616229053313,121.29247292705779,52.59410927100659,225.2171695,105.70147088342334,1.3096774193548386,278.27146186616875,228.6691499782735,244.26015202190797,33.78049747899112,70.26665155400538,59.144055665104204,10.126806069380631,52.437027132694965,36.486154075014255,11.122595888901174,17.829624421310413,629.9541733434829,594.7559423107949,666.7979865089678,0.02477,0.18129,118,0.51914,0.000430108,42,1.696000000000005,0.662,27.793,126,254.914,247.251
PP10Q1,37.61429166666667,0.005270134,74.98734086051157,289.6796398085334,101.74102426067518,15.599306474839057,106.69032131909303,99.92626915924241,0.6859578286227007,214.69229894802186,187.93861554785823,189.7533706,34.617801415354144,66.82570442295996,55.451977053235886,8.474969511370675,50.70139638377888,32.207903007605815,11.373727369724072,16.12430803918108,619.1546013899173,551.0766995002684,560.2250922728446,0.015009999999999999,0.16091000000000003,64,0.34999,0.000448632,31,3.018666666666668,0.647,20.064,66,166.156,191.5
PP10Q2,45.533125,0.013070915808590749,78.98720580963271,288.12161324668966,114.09371544309525,22.856522100378093,126.24362096935255,107.25668981226669,0.845841785,209.13440743705695,174.0278978035944,180.86492343442296,33.55778123529557,70.57052237718928,58.56570036583068,10.050545038357438,52.09681930943397,37.012741141893706,12.004822011358598,18.47370306775531,635.9544734269524,584.1610510056933,641.9388923641168,0.0193,0.17412,80,0.37906999999999996,0.00040568,36,2.72,0.614,22.112,78,191.096,160.027
PP10Q3,65.7260625,0.019792730864156814,75.02836432810888,251.22138708559513,109.41608592679616,16.410632362197727,104.96290635972461,106.48347106094613,0.7415164369034994,176.19302275748623,141.80530115879895,144.737916,33.934820110132584,71.44087414251524,58.77181474570159,9.755605725797313,51.94131475137901,37.50605403238266,12.669059396813651,19.49955939113623,607.037014,566.4700766806295,--undefined--,0.01854,0.15603,113,0.41125999999999996,0.000265111,49,4.565333333333332,0.758,37.13,117,130.683,135.798
PP10Q4,31.0813125,0.004573564,75.55487928071844,293.21299373395556,116.94289880713453,35.46011528003803,173.46279152505525,107.13675666239739,1.5162074554294975,217.65811445323712,176.27009492682103,186.07623707155818,34.43563408042259,69.26178010175609,55.66574022170023,9.281545634063232,40.890342712413386,34.82614602,13.596039880055855,28.371437389342702,715.1521193950507,653.0143341454009,721.2593042027311,0.01876,0.16209,39,0.38020000000000004,0.000810373,17,4.522666666666667,1.033,17.557,42,147.757,174.632
PP10Q5,27.319854166666666,0.008238013,75.02676485742516,375.7825898036035,111.31989414688059,30.954121747503063,237.68644900481968,103.0743493554095,0.7233101705622236,300.75582494617834,264.46269565672293,272.70824044819403,35.1515189,73.88661308,58.78371178946403,9.359432029649259,53.49927446870028,38.73509418,15.102901290498274,20.387338611262024,593.6935516582565,584.1342124536894,609.6931656069087,0.02335,0.17206,58,0.3125,0.000631712,24,2.6240000000000006,0.616,14.773,60,159.311,267.497
PP11Q1,27.404333333333334,0.001658292,74.62524153554666,393.7133557375422,180.00571904576012,34.474748810137015,256.9486521297581,183.98493222081655,0.7399872854418309,319.08811420199555,213.70763669178208,209.72842351672566,36.04017880246475,63.96639264893064,51.808103608856946,5.197284840227337,49.33253008918159,27.926213846465892,12.158289040073697,14.633862559749055,650.1968548520081,572.2603967224373,637.3368482035704,0.021110000000000004,0.18597000000000002,77,0.42396,0.000635728,26,1.109333333333332,0.521,13.557,82,174.026,224.796
PP11Q2,23.2113125,0.002184956,90.26363356822446,418.47944089530415,192.88414348672134,32.00656621983593,219.1374256578442,187.7757690129438,0.6664270309130123,328.2158073270797,225.5952974085828,230.70367188236034,36.06708793738708,65.69210633463071,53.72822209981318,6.366182368,50.43314243642424,29.62501839724363,11.963884234817527,15.258963898206467,641.6446182557587,531.7228602470148,611.2587558047495,0.02067,0.17068999999999998,47,0.37113999999999997,0.000718907,27,1.0239999999999991,0.412,11.125,49,142.027,89.521
PP11Q3,47.620625,0.005574873,72.39744913,392.4391813787065,188.70947708381212,33.27663949633804,235.26419991323473,184.19819356574038,0.6154107264086898,320.0417322481312,203.7297042948944,208.24098781296613,35.94388632912559,67.65142653287171,54.66936524,6.381229074475142,51.6599948,31.70754020374612,12.982061290943612,15.99143172847161,631.3012903615569,489.8221892,--undefined--,0.020110000000000003,0.17263000000000003,125,0.37639000000000006,0.000339443,44,1.8666666666666671,0.531,23.378,128,259.43,240.565
PP11Q4,31.297833333333333,0.006026983,74.26875794,409.7606021292206,195.31657739972124,51.62429659165567,299.54589305950685,190.1901860560665,0.5843892549417131,335.4918441919017,214.44402472949938,219.57041607315412,36.83140794576333,71.38017866785422,56.83333277442187,6.824258551110237,52.72976396029933,34.54877072209089,14.546845893432355,18.650414707554894,632.6547131117676,431.63514437326006,579.7866589796517,0.023250000000000003,0.17523,84,0.34811000000000003,0.000506842,29,0.9173333333333336,0.497,14.421,91,217.155,264.157
PP11Q5,24.7088125,0.00235798,74.38177449188404,423.56558871074714,182.94863678238605,44.78341526506473,303.3228724578995,181.42468530143736,0.8904214559386974,349.18381421886306,240.6169519283611,242.14090340930977,36.47658990160531,64.99096654510949,53.78282423,6.299039250245459,50.507515193699334,28.51437664350418,11.20814231994909,14.483451351410153,656.6166552762676,554.5667091674537,628.5020276291683,0.02046,0.1691,68,0.44168,0.000766284,26,1.088,0.444,11.549,72,215.263,133.106
PP12Q1,15.869229166666667,0.003647558,82.83588339,339.5278147529042,211.86670010928506,28.523800797936758,256.10397581729023,207.72502762052642,0.5076190476190476,256.69193135995306,127.66111464361913,131.80278713237777,35.769241484468886,67.60165331701805,57.60951523710127,7.654582134,54.616949420841394,31.832411832549163,9.992138079916778,12.984703896176654,618.7115181181134,627.5075281677789,657.3474149430705,0.02024,0.14475,30,0.34088999999999997,0.000952381,14,1.1199999999999992,0.473,6.624,31,173.508,117.919
PP12Q2,33.294270833333336,0.009634196,83.31983686295968,345.1113004886493,204.4333161041876,36.11154659787286,286.6165727818578,203.7441329,0.5875894988066825,261.79146362568963,140.6779843844617,141.3671675671113,35.87044638489757,72.79779369915137,58.602438673215744,8.174941146325516,54.449175244324486,36.92734731,14.195355025935626,18.348618454826884,611.1817955710408,611.6508779389554,653.1392325356493,0.02522,0.16012,80,0.33444,0.000477327,32,2.837333333333334,0.613,19.621,85,162.734,131.915
PP12Q3,49.31908333333333,0.016214000602592326,80.02898023,397.80405344976487,189.58096510576195,38.74076360023304,291.9175582575003,195.34083660967687,0.5111928856179087,317.77507321872434,208.22308834400292,202.4632168,35.793753402249536,74.51047995760929,59.15228161574311,8.217629724894874,54.895954837476985,38.716726555359756,15.358198341866185,19.614525120132306,607.1366977180551,546.1151873243543,640.1032125151328,0.02321,0.15877000000000002,98,0.34015999999999996,0.000306654,43,2.5813333333333333,0.653,28.085,105,118.915,180.94
PP12Q4,43.56260416666667,0.016512175174041962,75.11393778608776,391.0507128101156,205.45401863774734,41.579300353359685,239.50925551820418,198.45636009735364,1.0303171641791045,315.93677502402784,185.59669417236827,192.59435271276197,34.24695260708047,74.87658571,59.77247563418919,9.895787988224432,52.21861797,40.629633100704325,15.104110073595606,22.657967737008498,671.7813568960934,614.6512746638034,658.1717602888916,0.02198,0.14287000000000002,68,0.48619999999999997,0.000466418,28,7.285333333333336,1.005,28.149,77,165.032,165.155
PP12Q5,17.580625,0.005221634,84.48649478062194,370.3411833661953,200.6289069334471,31.821868138925822,369.6302588438864,197.69758352454787,0.3884493670886076,285.8546885855734,169.7122764327482,172.64359984164744,36.302889697738735,71.29481711967684,58.71622689300903,7.447233935053744,54.50328708933977,34.99192742,12.578590226667806,16.791530030337064,594.8245758659981,536.5291338342378,644.2247202302028,0.02711,0.16587,44,0.25763,0.000791139,17,1.9200000000000017,0.637,10.837,50,161.454,242.615
PP13Q1,39.40741666666667,0.00102953,75.04052094474396,246.06384200661262,173.75009659685279,39.16353840925247,264.8383485347809,184.36071225999297,1.1823725055432373,171.02332106186867,72.31374540975983,61.70312974661965,37.839557279910956,61.155781293440924,48.159928264994704,3.554349152,46.256924222110285,23.31622401352997,12.99585302844622,14.898857071330639,591.5576151952727,624.0264937992602,693.6761555,0.03171,0.20899,133,0.5226500000000001,0.000554324,41,1.2906666666666666,0.43,17.621,147,153.779,149.637
PP13Q2,70.46975,0.002054963,75.02817680972176,337.0333551688252,180.1335486390807,42.49977555,246.34048990952692,190.15280088715946,1.5536620739666425,262.00517835910347,156.89980652974452,146.88055428166575,37.09187257312752,64.01276375854123,48.634643331347974,4.081715448640788,46.07349207762851,26.92089118541371,15.378120427193252,17.939271680912718,618.7893707511217,616.0189213367564,696.6127082894578,0.027469999999999998,0.20041,203,0.61349,0.000362582,63,2.3999999999999915,0.586,36.947,206,224.86,180.438
PP13Q3,68.84708333333333,0.001735058,75.04539587,391.72972582951763,181.94369353367202,41.86830267743667,246.58677184611327,191.13964288704693,1.4787463976945245,316.68432996145987,209.78603229584562,200.5900829424707,36.81415689319172,61.894660868416445,48.000259079740594,4.241325441405906,45.181478310025724,25.080503975224723,13.89440178867585,16.71318255839072,647.4400613614107,647.7825301,702.4814382937301,0.025470000000000003,0.20372,179,0.6000300000000001,0.000360231,48,5.536000000000001,0.72,34.539,201,197.664,298.436
PP13Q4,41.03008333333333,0.001295024,75.45367035130798,266.9181242788606,183.7783056944373,32.33470930692822,247.0419074574307,186.49743135162777,1.0993343573988734,191.46445392755263,83.13981858,80.42069292723284,36.019967645717244,60.80708254750491,48.98047913505026,4.514025805307374,46.612036615445916,24.787114901787668,11.826603412454652,14.195045932058996,622.5568306971088,599.6103725231468,666.4169257361295,0.02414,0.19413,116,0.45615000000000006,0.000512033,27,2.4426666666666668,0.623,16.821,130,167.425,142.634
PP13Q5,14.603916666666667,0.000326357,75.34053058578445,326.2597540869893,172.00353126353116,52.57043696546453,270.3755406656907,190.12626808147513,1.3576051779935274,250.91922350120484,154.25622282345813,136.13348600551416,36.06014771227119,59.35855912,47.48950782120599,4.099064643345678,45.139647695641024,23.298411409114614,11.869051300179812,14.218911425744778,612.1426161372525,644.9500099711541,730.9469575520176,0.028460000000000003,0.19469000000000003,36,0.51209,0.001618123,9,0.9920000000000001,0.444,4,37,111,99.627
PP14Q1,33.19385416666667,0.011310025,75.19319691362168,372.21660699922745,203.99222534027444,44.0302682,273.21801943327966,199.9196635889935,0.5797999047165316,297.02341008560575,168.2243817,172.29694341023395,38.583841214484416,72.18563000556229,59.31145977623754,7.242172499952802,53.68689106592396,33.60178879107787,12.874170229324747,18.49873893963833,659.1888348664761,605.4120480154477,690.6493884284823,0.02383,0.15437,76,0.36554000000000003,0.000476417,28,1.92,0.751,21.024,81,172.499,208.504
PP14Q2,38.33354166666667,0.016950299,70.19977572081004,382.1517003333949,198.63973487777392,56.22349606000319,292.2907176320427,191.71074936133564,0.7014660151043981,311.9519246125849,183.51196545562098,190.44095097205926,37.84079254990515,75.18358251899764,60.441777560826836,7.459310510400463,55.065039106938656,37.342789969092486,14.741804958170803,20.118543412058983,617.3527351531967,621.8112691733651,647.3650078732505,0.02559,0.16824000000000003,101,0.41164,0.000444247,35,2.581333333333335,0.633,22.165,104,203.667,208.834
PP14Q3,59.53477083333333,0.027341999374436758,74.0193671,384.6317279895537,191.35621961469784,42.53934849401799,292.1708672159885,187.0367731781559,0.6283524904214559,310.61236089183143,193.2755083748559,197.59495481139783,38.029390090417785,75.08944411440864,60.605068664080044,7.379431179327258,56.42249806767771,37.06005402399085,14.484375450328592,18.666946046730928,606.0062511654138,611.3261257,661.9861198118786,0.020030000000000003,0.16569,147,0.38371000000000005,0.000273673,57,1.7493333333333325,0.558,31.783,150,295.629,277.469
PP14Q4,55.89414583333333,0.024787874,80.14892752859913,420.1778454762058,210.4598785764015,47.14287325827625,212.75576884641427,193.92744447867872,1.0115232265034209,340.02891794760666,209.71796689980428,226.25040099752707,36.28674504,73.59210792114479,60.45359299860551,9.445561162198217,53.772015552373475,37.305362878070085,13.13851492253928,19.820092368771313,673.3028009869158,614.3771510821973,664.6799267191776,0.02235,0.15967,78,0.47630000000000006,0.000360101,35,9.333333333,0.88,30.816,82,203.374,165.921
PP14Q5,34.05045833333333,0.017345104911403418,71.13169175599796,322.76124829854973,191.75810375458772,43.60815436559423,309.8594743691271,185.81215982077737,0.5823255813953488,251.62955654255177,131.0031445,136.94908847777236,38.218447730576635,73.52461398456336,61.05781427705711,7.112032867795288,57.289371092492175,35.306166253986724,12.466799707506247,16.235242892071184,613.9889635015206,556.1775078415066,679.9166727787567,0.023650000000000004,0.16297,85,0.33999,0.000465116,35,0.9600000000000009,0.423,14.812,90,187.155,171.246
PP15Q1,121.56416666666667,0.011847027961358739,66.01459986045667,378.18574857626743,168.94994328746915,34.11233091312066,208.0438371,163.66690221766396,1.1336025280898876,312.1711487158108,209.23580528879828,214.51884635860347,35.5894583,68.88687975576246,53.870661788340016,6.723215073432567,49.753508602791875,33.297421452919366,15.016217967422449,19.13337115297059,632.4166892875347,579.1900402014029,611.7693586233731,0.02053,0.17058,300,0.53476,0.000175562,120,2.784000000000006,0.592,71.059,322,216.549,189.649
PP15Q2,55.21425,0.005492514,67.61748219812435,391.8597387138621,175.1033580626724,36.11373164295574,204.39934607569782,167.66454089224476,1,324.2422565157377,216.7563806511897,224.19519782161734,35.77168225007721,67.02285515,53.962130907473274,7.142297716152566,49.01360042094723,31.251172896799893,13.060724239403832,18.00925472592988,636.3615043241756,568.3224487994719,594.2476846,0.01728,0.16308,121,0.46655,0.00036245,48,2.677333333333337,0.628,30.149,131,273.381,254.737
PP15Q3,133.6278125,0.017317376,65.87338511518917,384.2667133047804,168.67426170520892,36.077987230084645,234.73349377885063,168.78703020105195,0.9900193654103977,318.3933281895912,215.5924515995715,215.47968310372846,35.39413687900802,68.72702537408918,55.107348820970685,7.537356080952347,50.90491031335786,33.33288849508116,13.619676553118495,17.82211506073132,643.0954213965325,540.7491471666574,611.355832,0.02013,0.16759000000000002,292,0.49859000000000003,0.000148965,127,2.2506666666666604,0.594,75.465,316,276.318,229.787
PP15Q4,58.92614583333334,0.016468245,75.22992058265552,343.94204211902206,190.55164729493075,40.10158624062074,200.36173672049026,181.2788399082379,1.6196619217081851,268.71212153636657,153.39039482409132,162.66320221078416,35.72877180237996,79.65229568784858,58.44780253715835,8.719554376994791,50.81311269402358,43.92352388546862,21.204493150690226,28.83918299,656.7086156094094,568.4258929622753,636.5213917179007,0.01555,0.14029,119,0.51536,0.00044484,55,2.7200000000000024,0.676,37.159,132,216.869,257.425
PP15Q5,113.67641666666667,0.019064041620954715,69.70368505434817,392.12431085432195,182.16303723543663,38.22730962519851,227.3780979329081,175.70042784997048,1.0718322698268004,322.4206257999738,209.96127361888531,216.42388300435147,35.26019203164529,75.08478453263416,56.227707546148096,7.8521160272263835,50.85626251281352,39.82459250098887,18.857076986486064,24.228522019820637,663.7193139352619,542.6372095348162,591.2344696812723,0.02001,0.16204000000000002,243,0.49683,0.000182315,118,2.368000000000002,0.588,69.382,263,246.787,221.841
PP16Q1,75.3221875,0.006990317,72.2754235,378.8195619168421,193.4382888488594,51.45363711974961,300.6603391927924,193.7824313750175,0.9515292897874547,306.54413841588786,185.38127306798268,185.03713054182458,36.72688623293612,72.37722281,53.65971118,5.601878444375669,49.95712808405379,35.650336576920786,18.717511629872803,22.42009472580311,616.8979788985724,541.5437657985622,615.1841107896855,0.02388,0.18342,222,0.48963,0.000259202,60,2.975999999999999,0.694,41.632,237,243.528,197.458
PP16Q2,113.92954166666667,0.022051722349172145,72.11596969227008,394.69149711583066,208.83387612788732,45.064479772971055,293.2261936998217,204.2111550496091,0.7332217318520773,322.5755274235606,185.85762098794333,190.48034206622157,36.96017049,71.91972395879428,56.850401580041456,6.909666578435805,52.16785393765873,34.95955346929338,15.069322378752823,19.751870021135552,635.6298175,494.3007716808778,534.6811428430567,0.02297,0.16792,285,0.42887000000000003,0.000152184,102,3.0506666666666575,0.629,64.192,302,185.182,225.375
PP16Q3,151.40139583333334,0.038802894,71.41360459289906,400.6797362869166,207.6438134475453,44.462346785305215,279.7495673,202.32255461578364,0.7348997134670487,329.26613169401753,193.03592283937127,198.35718167113293,37.01151646316914,74.13437514121881,58.06903585808459,7.290945410031546,52.89243176339198,37.122858678049674,16.06533928313422,21.24194337782683,638.7123577577777,485.5643767153718,537.5610449738684,0.02253,0.17227,368,0.42386,0.000114613,131,3.381333333333316,0.699,91.595,380,252.369,297.252
PP16Q4,34.82233333333333,0.005722094,70.99450909,375.7862810812002,210.37838566007056,43.408437265071214,323.82465941206266,206.10623505594205,0.8525026624068157,304.791772,165.4078954211296,169.68004602525812,37.83383844440964,72.45544983653508,56.14489157834519,6.942285796800632,50.86267223095524,34.62161139212544,16.310558258189893,21.59277760557984,625.7138286,545.8232926303118,560.8854515218528,0.02506,0.17385000000000003,92,0.43307,0.000532481,27,2.8480000000000003,0.722,19.488,103,232.16,245.142
PP16Q5,36.336333333333336,0.008767739,75.11522353839317,412.7819271681058,210.4515277819046,46.38070521,328.5372757577924,201.84853427886594,0.6133333333333333,337.66670362971263,202.33039938620124,210.93339288923988,37.803950112869586,69.17101798566081,57.81165576,7.273610972098125,53.17816169145746,31.367067872791225,11.359362227200009,15.99285629420335,662.2296236877525,492.1465635442232,533.2546530821255,0.02275,0.16706,94,0.38171,0.000444444,27,1.5680000000000014,0.628,16.968,99,186.932,184.586
PP17Q1,56.72689583333333,0.00314615,75.34581540428654,373.83398264378184,188.78448793091394,53.63327807134312,253.00580393917645,203.00991508617037,1.1678776290630974,298.4881672394953,185.0494947128679,170.82406755761147,36.59575212309152,64.89324734504439,51.42600205406622,5.1871906710773095,48.63720840361155,28.297495221952865,13.46724529097817,16.256038941432834,650.7500415228233,574.4902755392989,687.8292202957754,0.02646,0.19009,131,0.5220400000000001,0.000382409,58,1.9626666666666708,0.516,29.915,132,152.439,257.455
PP17Q2,79.96914583333333,0.00841453,71.67453951836984,404.5319279534951,194.4632780626692,67.40137409108816,325.7050921561263,206.3675412753256,1.0158890290037832,332.85738843512524,210.0686498908259,198.16438667816948,36.756163538279054,73.31573546,54.205114565451765,6.146400958562004,50.02099179068743,36.55957192154524,19.11062089437253,23.294743669136864,637.5320809742154,551.0666136821667,613.955258,0.02434,0.17815999999999999,215,0.50803,0.000252207,72,3.5519999999999925,0.684,49.243,222,279.287,228.157
PP17Q3,96.1205625,0.00819765,72.35297562412347,402.2634185419836,194.58110235282774,63.66471736244936,295.2582415990956,199.29785566913384,1.205922865013774,329.9104429178601,207.68231618915584,202.96556287284974,36.38904286884772,67.33310708611742,53.29224385051479,6.247238701294756,49.53052249833652,30.944064217269705,14.040863235602636,17.80258459,636.9244877924175,546.5381107684926,610.6892825574026,0.02535,0.18183,241,0.54833,0.000229568,84,2.7733333333333405,0.576,48.416,255,236.599,229.943
PP17Q4,113.45377083333334,0.016230181821165993,58.376044864891895,418.4349382217726,213.19264973941142,67.49480650196095,296.68582556758804,215.66056606713735,1.1121042830540038,360.05889335688073,205.24228848236118,202.77437215463524,36.608265495964446,70.99690841697279,55.53781363239296,7.154721772967893,50.297718129131965,34.38864292100834,15.459094784579825,20.69919028784082,637.2930237669491,588.7111142496734,622.8048893303737,0.0263,0.17521,234,0.52315,0.00018622,85,8.277333333333335,0.803,68.288,262,234.651,237.857
PP17Q5,71.69647916666666,0.006883514,71.08610198,399.7915730396171,187.07724448185337,62.29216091175765,276.82713737834416,206.04634618504573,1.2344870595572186,328.7054710630627,212.71432855776374,193.74522685457137,37.12203831978891,67.6717082,53.807246711863286,5.988260065308921,50.07121807553945,30.549669881314486,13.864461489240114,17.60049012556395,665.4955148,603.1735027907554,640.2510920827558,0.02588,0.18734000000000003,193,0.54435,0.000311818,58,6.250666666666675,0.665,38.558,203,252.18,286.623
PP20Q1,26.506979166666667,0.002711327,75.48773256309335,368.3621223448928,207.90582578349716,55.34074327092421,360.4467406131108,219.47807661973243,1.0237003058103975,292.87438978179944,160.45629656139562,148.88404572516035,38.352258519562916,66.97935270574415,54.08833230160927,6.151697773114394,49.656650724972415,28.627094186181232,12.891020404134878,17.322701980771733,563.332301,686.6906885479053,805.4340997702008,0.03749,0.17217,54,0.49353,0.000764526,21,3.7440000000000033,0.774,16.251,59,197.994,227.769
PP20Q2,44.842666666666666,0.003055969,62.518623203751325,368.84066661427306,198.5658313,65.50387204888303,339.8765720883012,216.04373211575825,1.0668819188191883,306.32204341052176,170.27483530305506,152.79693449851482,37.05305622822301,64.22304871018731,52.31777766077367,5.9403709424550835,48.03420608893506,27.169992481964307,11.905271049413642,16.188842621252256,586.0811481884025,707.5088811935748,790.6492338,0.03382,0.18006,98,0.46757,0.000461255,31,7.711999999999998,0.7,21.707,111,165.546,189.473
PP20Q3,51.02097916666666,0.004156063,74.99965879213636,384.1465346098167,174.22306550870275,67.99033939797805,367.7183183745531,208.64060536817152,1.0552196694881095,309.1468758176803,209.92346910111394,175.50592924164516,36.11941376404964,69.50620807957316,53.095934640596326,6.287013967436645,48.551219260630404,33.38679431552352,16.41027343897683,20.954988818942752,627.1794695094908,731.1653497188797,772.4872089093466,0.03368,0.17264,112,0.4928,0.000403063,48,5.7493333333333325,0.596,28.614,126,265.686,260.964
PP20Q4,46.23775,0.00302241,75.00514153389406,414.08744007699426,200.32280131624378,59.033055390759195,327.2423581291666,213.21225301636971,1.339240506329114,339.0822985431002,213.76463876075047,200.87518706062454,37.037548011604635,66.43271981083247,52.140858829800436,5.987499080491639,46.06635834718049,29.395171799227832,14.29186098103203,20.366361463651977,618.6307363,755.1852005053496,--undefined--,0.034870000000000005,0.18425999999999998,86,0.54616,0.000506329,30,7.050666666666668,0.9,26.986,94,189.016,180.568
PP20Q5,31.6888125,0.003304495,79.61213110981214,396.7080785586864,211.33445309143983,53.16510368699029,411.66756140059084,223.7956994578231,0.6492965085982283,317.09594744887426,185.37362546724657,172.9123791008633,35.34509172788053,67.06421596,54.17058542718368,6.617994811774236,49.978775603169424,31.719124235695077,12.893630536391925,17.08544036040618,577.2682058082358,749.4262777779285,756.7406707429913,0.037000000000000005,0.16045,82,0.37593000000000004,0.000521105,29,2.634666666666668,0.611,17.717,87,248.304,281.458
PP21Q1,56.284083333333335,0.005042843,76.05958459784776,419.7725300018682,218.2219869758712,49.24280909488904,299.4723234135173,208.98043145392148,0.5898812888637648,343.7129454040204,201.55054302599697,210.7920985479467,36.43182600606726,67.24919878442468,53.504498985792004,5.853428033910868,50.35540046668926,30.817372778357417,13.744699798632674,16.893798317735417,665.1211313273865,550.0770850576866,641.3324325421414,0.02253,0.16568000000000002,131,0.36642,0.000282646,54,1.5573333333333332,0.547,29.555,145,185.218,218.573
PP21Q2,33.77045833333333,0.003945759,81.18239860851774,343.4372609089527,211.85222035286301,41.39491724662606,275.7587879037769,206.1809370053092,0.7100861632032438,262.2548623004349,131.58504055608967,137.25632390364348,36.553778172198214,64.97319950643308,54.663146075902525,6.306920153769694,51.65377382167944,28.419421334234862,10.310053430530552,13.31942568475364,674.8346282448094,494.52707681539556,662.1562420313506,0.01838,0.15292999999999998,81,0.36211,0.000506842,34,1.4720000000000013,0.464,15.787,88,219.73,132.109
PP21Q3,54.60754166666667,0.004839034,73.26265934017562,416.3304436338761,207.83344257546196,42.16231085912198,229.82536791955096,200.22989585172283,0.7451231212024304,343.06778429370047,208.49700105841413,216.10054778215326,35.70089964093517,69.36095656799634,53.45435300664958,6.151884763598851,50.23604937881517,33.66005692706117,15.906603561346756,19.124907189181172,673.3484059561691,557.3335263589605,651.3610102,0.020659999999999998,0.16561,130,0.42835,0.000319795,54,2.5919999999999987,0.514,27.773,136,177.219,288.461
PP21Q4,43.35070833333333,0.012908556272624992,69.83314435533038,422.96159976347184,227.09575527509853,48.853899127170045,342.92944354054214,213.61012111459434,0.6908665105386417,353.12845540814146,195.8658444883733,209.3514786488775,35.94532954907332,72.24721983120361,58.72481781181325,7.649165958921793,53.92116076762467,36.30189028213029,13.522402019390356,18.32605906357894,653.8515953,469.08785642211535,541.7558064162558,0.023719999999999998,0.16824999999999998,94,0.39726999999999996,0.00039032,38,2.0586666666666673,0.581,22.097,99,243.156,211.116
PP21Q5,53.17047916666667,0.003542802,77.10989141526498,377.1755517697364,199.56906848715929,36.332054345813624,212.9622182384423,194.52798226091608,0.7270068248293793,300.0656603544714,177.6064832825771,182.6475695088203,35.953750570440086,66.69441506,52.22143651362239,5.8888836003845215,49.0996475,30.740664488739718,14.47297854555741,17.594767561098706,680.0039359731614,587.0707814833534,640.1150108226541,0.0189,0.16670000000000001,108,0.41265,0.000324992,59,1.9413333333333327,0.508,29.961,118,205.791,247.507
PP22Q1,49.73077083333333,0.002623127,66.05135369140095,399.8105979313258,176.26985939029566,46.93664224991228,274.8963923265308,176.0915440923323,1.2367236723672368,333.75924423992484,223.54073854103012,223.7190538389935,36.57121863179869,67.46070235324409,51.207460911075984,5.172862633429596,48.33591121,30.889483721445394,16.253241442168104,19.124791144127087,612.5366620318052,623.9736584,651.0063142449263,0.026920000000000003,0.19582000000000002,136,0.53662,0.000450045,39,2.954666666666668,0.65,25.333,143,160.794,196.364
